id,HV,Mean,SemiVar,ARZZ3,AUTM3,BBFI11B,BPNM4,BRCR11B,BRFS3,CESP6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,ECOR3,EZTC3,FEXC11B,FFTL4,HGRE11,HGTX3,HTMX11B,IDVL4,JHSF3,KLBN4,KNRI11,LIGT3,MPXE3,PRSV11,RDCD3,RNEW11,SAPR4,SSBR3,STBP11,UOLL4,USIM3
16,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
8,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
12,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
16,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
8,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
12,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
16,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
8,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
12,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
16,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
8,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
12,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
16,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
8,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
12,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
16,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
8,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
12,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
16,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
8,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
12,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
16,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
8,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
12,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
16,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
8,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
12,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
16,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
8,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
12,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
16,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
8,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
12,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
16,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
8,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
12,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
16,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
8,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
12,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
16,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
8,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
12,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
16,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
8,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
12,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
16,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
8,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
12,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
16,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
8,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
12,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
16,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
8,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
12,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
16,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
8,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
12,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
16,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
8,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
12,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
16,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
8,6970.367598,0.112242,0.001734,0.085574,0.000000,0.000000,0.000000,0.051560,0.060651,0.086986,0.000000,0.054219,0.000000,0.000000,0.087815,0.039482,0.000000,0.000000,0.074124,0.000000,0.064488,0.000000,0.063659,0.000000,0.086136,0.000000,0.000000,0.000000,0.057206,0.000000,0.092001,0.000000,0.000000,0.059125,0.000000,0.036975
